DATE,watershed,Precip
7/21/1961,W2,1.8
7/21/1961,W3,1.8
7/21/1961,W4,2
7/22/1961,W1,0
7/22/1961,W2,0
7/22/1961,W3,0
7/22/1961,W4,0
7/23/1961,W1,0
7/23/1961,W2,0
7/23/1961,W3,0
7/23/1961,W4,0
7/24/1961,W1,2.5
7/24/1961,W2,2.3
7/24/1961,W3,2.5
7/24/1961,W4,1.8
7/25/1961,W1,0
7/25/1961,W2,0
7/25/1961,W3,0
7/25/1961,W4,0
7/26/1961,W1,0
7/26/1961,W2,0
7/26/1961,W3,0
7/26/1961,W4,0
7/27/1961,W1,0
7/27/1961,W2,0
7/27/1961,W3,0
7/27/1961,W4,0
7/28/1961,W1,0
7/28/1961,W2,0
7/28/1961,W3,0
7/28/1961,W4,0
7/29/1961,W1,4.1
7/29/1961,W2,3.8
7/29/1961,W3,4.1
7/29/1961,W4,4.6
7/30/1961,W1,0
7/30/1961,W2,0
7/30/1961,W3,0
7/30/1961,W4,0
7/31/1961,W1,0
7/31/1961,W2,0
7/31/1961,W3,0
7/31/1961,W4,0
8/1/1961,W1,0
8/1/1961,W2,0
8/1/1961,W3,0
8/1/1961,W4,0
8/2/1961,W1,0
8/2/1961,W2,0
8/2/1961,W3,0
8/2/1961,W4,0
8/3/1961,W1,1.8
8/3/1961,W2,1.8
8/3/1961,W3,2
8/3/1961,W4,1.8
8/4/1961,W1,0
8/4/1961,W2,0
8/4/1961,W3,0
8/4/1961,W4,0
8/5/1961,W1,0
8/5/1961,W2,0
8/5/1961,W3,0
8/5/1961,W4,0
8/6/1961,W1,0
8/6/1961,W2,0
8/6/1961,W3,0
8/6/1961,W4,0
8/7/1961,W1,0
8/7/1961,W2,0
8/7/1961,W3,0
8/7/1961,W4,0
8/8/1961,W1,0
8/8/1961,W2,0
8/8/1961,W3,0
8/8/1961,W4,0
8/9/1961,W1,0
8/9/1961,W2,0
8/9/1961,W3,0
8/9/1961,W4,0
8/10/1961,W1,6.6
8/10/1961,W2,6.3
8/10/1961,W3,7.6
8/10/1961,W4,3.8
8/11/1961,W1,0
8/11/1961,W2,0
8/11/1961,W3,0
8/11/1961,W4,0
8/12/1961,W1,0.5
8/12/1961,W2,0.3
8/12/1961,W3,0.5
8/12/1961,W4,0.8
8/13/1961,W1,0.3
8/13/1961,W2,0.3
8/13/1961,W3,0.5
8/13/1961,W4,0.8
8/14/1961,W1,0
8/14/1961,W2,0
8/14/1961,W3,0
8/14/1961,W4,0
8/15/1961,W1,3
8/15/1961,W2,3
8/15/1961,W3,2.9
8/15/1961,W4,2.8
8/16/1961,W1,0
8/16/1961,W2,0
8/16/1961,W3,0
8/16/1961,W4,0
8/17/1961,W1,0
8/17/1961,W2,0
8/17/1961,W3,0
8/17/1961,W4,0
8/18/1961,W1,0
8/18/1961,W2,0
8/18/1961,W3,0
8/18/1961,W4,0
8/19/1961,W1,0
8/19/1961,W2,0
8/19/1961,W3,0
8/19/1961,W4,0
8/20/1961,W1,0
8/20/1961,W2,0
8/20/1961,W3,0
8/20/1961,W4,0
8/21/1961,W1,7.9
8/21/1961,W2,8.1
8/21/1961,W3,7.9
8/21/1961,W4,11.2
8/22/1961,W1,0.8
8/22/1961,W2,0.8
8/22/1961,W3,0.8
8/22/1961,W4,1
8/23/1961,W1,0
8/23/1961,W2,0
8/23/1961,W3,0
8/23/1961,W4,0
8/24/1961,W1,1.3
8/24/1961,W2,1.3
8/24/1961,W3,1.3
8/24/1961,W4,1.3
8/25/1961,W1,5.8
8/25/1961,W2,6.1
8/25/1961,W3,5.8
8/25/1961,W4,5.6
8/26/1961,W1,14
8/26/1961,W2,14.2
8/26/1961,W3,13.7
8/26/1961,W4,13.5
8/27/1961,W1,0.5
8/27/1961,W2,0.5
8/27/1961,W3,0.5
8/27/1961,W4,0.5
8/28/1961,W1,0
8/28/1961,W2,0
8/28/1961,W3,0
8/28/1961,W4,0
8/29/1961,W1,10.2
8/29/1961,W2,10.4
8/29/1961,W3,10.4
8/29/1961,W4,9.9
8/30/1961,W1,0
8/30/1961,W2,0
8/30/1961,W3,0
8/30/1961,W4,0
8/31/1961,W1,0
8/31/1961,W2,0
8/31/1961,W3,0
8/31/1961,W4,0
9/1/1961,W1,0
9/1/1961,W2,0
9/1/1961,W3,0
9/1/1961,W4,0
9/2/1961,W1,0
9/2/1961,W2,0
9/2/1961,W3,0
9/2/1961,W4,0
9/3/1961,W1,0
9/3/1961,W2,0
9/3/1961,W3,0
9/3/1961,W4,0
9/4/1961,W1,5.6
9/4/1961,W2,5.8
9/4/1961,W3,5.3
9/4/1961,W4,5.8
9/5/1961,W1,0.3
9/5/1961,W2,0.3
9/5/1961,W3,0.3
9/5/1961,W4,0
9/6/1961,W1,0
9/6/1961,W2,0
9/6/1961,W3,0
9/6/1961,W4,0
9/7/1961,W1,0
9/7/1961,W2,0
9/7/1961,W3,0
9/7/1961,W4,0
9/8/1961,W1,1.3
9/8/1961,W2,1.3
9/8/1961,W3,1.3
9/8/1961,W4,1.5
9/9/1961,W1,0
9/9/1961,W2,0
9/9/1961,W3,0
9/9/1961,W4,0
9/10/1961,W1,0
9/10/1961,W2,0
9/10/1961,W3,0
9/10/1961,W4,0
9/11/1961,W1,0
9/11/1961,W2,0
9/11/1961,W3,0
9/11/1961,W4,0
9/12/1961,W1,0
9/12/1961,W2,0
9/12/1961,W3,0
9/12/1961,W4,0
9/13/1961,W1,2.5
9/13/1961,W2,2.8
9/13/1961,W3,2.5
9/13/1961,W4,2.5
9/14/1961,W1,0.5
9/14/1961,W2,0.5
9/14/1961,W3,0.5
9/14/1961,W4,0.3
9/15/1961,W1,23.4
9/15/1961,W2,23.6
9/15/1961,W3,22.1
9/15/1961,W4,22.6
9/16/1961,W1,0.3
9/16/1961,W2,0.3
9/16/1961,W3,0.3
9/16/1961,W4,0.3
9/17/1961,W1,0
9/17/1961,W2,0
9/17/1961,W3,0
9/17/1961,W4,0
9/18/1961,W1,0
9/18/1961,W2,0
9/18/1961,W3,0
9/18/1961,W4,0
9/19/1961,W1,0
9/19/1961,W2,0
9/19/1961,W3,0
9/19/1961,W4,0
9/20/1961,W1,0
9/20/1961,W2,0
9/20/1961,W3,0
9/20/1961,W4,0
9/21/1961,W1,4.8
9/21/1961,W2,4.8
9/21/1961,W3,5.1
9/21/1961,W4,5.1
9/22/1961,W1,0
9/22/1961,W2,0
9/22/1961,W3,0
9/22/1961,W4,0
9/23/1961,W1,0
9/23/1961,W2,0
9/23/1961,W3,0
9/23/1961,W4,0
9/24/1961,W1,0
9/24/1961,W2,0
9/24/1961,W3,0
9/24/1961,W4,0
9/25/1961,W1,13.2
9/25/1961,W2,13.5
9/25/1961,W3,11.9
9/25/1961,W4,12.7
9/26/1961,W1,0
9/26/1961,W2,0
9/26/1961,W3,0
9/26/1961,W4,1
9/27/1961,W1,0
9/27/1961,W2,0
9/27/1961,W3,0
9/27/1961,W4,0
9/28/1961,W1,0
9/28/1961,W2,0
9/28/1961,W3,0
9/28/1961,W4,0
9/29/1961,W1,0
9/29/1961,W2,0
9/29/1961,W3,0
9/29/1961,W4,0
9/30/1961,W1,0
9/30/1961,W2,0
9/30/1961,W3,0
9/30/1961,W4,0
10/1/1961,W1,0
10/1/1961,W2,0
10/1/1961,W3,0
10/1/1961,W4,0
10/2/1961,W1,0
10/2/1961,W2,0
10/2/1961,W3,0
10/2/1961,W4,0
10/3/1961,W1,12.2
10/3/1961,W2,12.3
10/3/1961,W3,12.2
10/3/1961,W4,11.2
10/4/1961,W1,2.5
10/4/1961,W2,2.5
10/4/1961,W3,2.5
10/4/1961,W4,2.3
10/5/1961,W1,0
10/5/1961,W2,0
10/5/1961,W3,0
10/5/1961,W4,0
10/6/1961,W1,0
10/6/1961,W2,0
10/6/1961,W3,0
10/6/1961,W4,0
10/7/1961,W1,0
10/7/1961,W2,0
10/7/1961,W3,0
10/7/1961,W4,0
10/8/1961,W1,0
10/8/1961,W2,0
10/8/1961,W3,0
10/8/1961,W4,0
10/9/1961,W1,0
10/9/1961,W2,0
10/9/1961,W3,0
10/9/1961,W4,0
10/10/1961,W1,0
10/10/1961,W2,0
10/10/1961,W3,0
10/10/1961,W4,0
10/11/1961,W1,0
10/11/1961,W2,0
10/11/1961,W3,0
10/11/1961,W4,0
10/12/1961,W1,0
10/12/1961,W2,0
10/12/1961,W3,0
10/12/1961,W4,0
10/13/1961,W1,0
10/13/1961,W2,0
10/13/1961,W3,0
10/13/1961,W4,0
10/14/1961,W1,22.9
10/14/1961,W2,23.1
10/14/1961,W3,22.4
10/14/1961,W4,22.9
10/15/1961,W1,2.3
10/15/1961,W2,2.3
10/15/1961,W3,2
10/15/1961,W4,1
10/16/1961,W1,0
10/16/1961,W2,0
10/16/1961,W3,0
10/16/1961,W4,1.3
10/17/1961,W1,0
10/17/1961,W2,0
10/17/1961,W3,0
10/17/1961,W4,0
10/18/1961,W1,0
10/18/1961,W2,0
10/18/1961,W3,0
10/18/1961,W4,0
10/19/1961,W1,0
10/19/1961,W2,0
10/19/1961,W3,0
10/19/1961,W4,0
10/20/1961,W1,0
10/20/1961,W2,0
10/20/1961,W3,0
10/20/1961,W4,0
10/21/1961,W1,0
10/21/1961,W2,0
10/21/1961,W3,0
10/21/1961,W4,0
10/22/1961,W1,0
10/22/1961,W2,0
10/22/1961,W3,0
10/22/1961,W4,0
10/23/1961,W1,0
10/23/1961,W2,0
10/23/1961,W3,0
10/23/1961,W4,0
10/24/1961,W1,0
10/24/1961,W2,0
10/24/1961,W3,0
10/24/1961,W4,0
10/25/1961,W1,0
10/25/1961,W2,0
10/25/1961,W3,0
10/25/1961,W4,0
10/26/1961,W1,1.8
10/26/1961,W2,1.8
10/26/1961,W3,1.8
10/26/1961,W4,1.5
10/27/1961,W1,0
10/27/1961,W2,0
10/27/1961,W3,0
10/27/1961,W4,0
10/28/1961,W1,0
10/28/1961,W2,0
10/28/1961,W3,0
10/28/1961,W4,0
10/29/1961,W1,0.8
10/29/1961,W2,0.8
10/29/1961,W3,0.8
10/29/1961,W4,1
10/30/1961,W1,12.2
10/30/1961,W2,12.2
10/30/1961,W3,12.2
10/30/1961,W4,13.2
10/31/1961,W1,2
10/31/1961,W2,2
10/31/1961,W3,2
10/31/1961,W4,1.8
11/1/1961,W1,1
11/1/1961,W2,1
11/1/1961,W3,1
11/1/1961,W4,1.8
11/2/1961,W1,0
11/2/1961,W2,0
11/2/1961,W3,0
11/2/1961,W4,0
11/3/1961,W1,0
11/3/1961,W2,0
11/3/1961,W3,0
11/3/1961,W4,0
11/4/1961,W1,2
11/4/1961,W2,2
11/4/1961,W3,2
11/4/1961,W4,2.3
11/5/1961,W1,9.1
11/5/1961,W2,9.1
11/5/1961,W3,9.1
11/5/1961,W4,9.1
11/6/1961,W1,7.6
11/6/1961,W2,7.6
11/6/1961,W3,7.6
11/6/1961,W4,6.1
11/7/1961,W1,25.1
11/7/1961,W2,25.7
11/7/1961,W3,25.7
11/7/1961,W4,24.6
11/8/1961,W1,0
11/8/1961,W2,0
11/8/1961,W3,0
11/8/1961,W4,0
11/9/1961,W1,0
11/9/1961,W2,0
11/9/1961,W3,0
11/9/1961,W4,0
11/10/1961,W1,0
11/10/1961,W2,0
11/10/1961,W3,0
11/10/1961,W4,0
11/11/1961,W1,0.5
11/11/1961,W2,0.5
11/11/1961,W3,0.5
11/11/1961,W4,1.8
11/12/1961,W1,0.5
11/12/1961,W2,0.5
11/12/1961,W3,0.5
11/12/1961,W4,0
11/13/1961,W1,2.8
11/13/1961,W2,3
11/13/1961,W3,3
11/13/1961,W4,3.3
11/14/1961,W1,8.9
11/14/1961,W2,8.9
11/14/1961,W3,8.9
11/14/1961,W4,9.7
11/15/1961,W1,0
11/15/1961,W2,0
11/15/1961,W3,0
11/15/1961,W4,0
11/16/1961,W1,9.9
11/16/1961,W2,10.2
11/16/1961,W3,10.2
11/16/1961,W4,9.1
11/17/1961,W1,3.6
11/17/1961,W2,3.8
11/17/1961,W3,3.8
11/17/1961,W4,4.1
11/18/1961,W1,0.3
11/18/1961,W2,0.3
11/18/1961,W3,0.3
11/18/1961,W4,0.8
11/19/1961,W1,0.5
11/19/1961,W2,0.5
11/19/1961,W3,0.5
11/19/1961,W4,0
11/20/1961,W1,8.9
11/20/1961,W2,8.9
11/20/1961,W3,9.1
11/20/1961,W4,8.1
11/21/1961,W1,4.6
11/21/1961,W2,4.8
11/21/1961,W3,4.8
11/21/1961,W4,4.6
11/22/1961,W1,0
11/22/1961,W2,0
11/22/1961,W3,0
11/22/1961,W4,0
11/23/1961,W1,0
11/23/1961,W2,0
11/23/1961,W3,0
11/23/1961,W4,0
11/24/1961,W1,13.5
11/24/1961,W2,13.7
11/24/1961,W3,14
11/24/1961,W4,16
11/25/1961,W1,0
11/25/1961,W2,0
11/25/1961,W3,0
11/25/1961,W4,0
11/26/1961,W1,0.5
11/26/1961,W2,0.5
11/26/1961,W3,0.5
11/26/1961,W4,0
11/27/1961,W1,1.3
11/27/1961,W2,1.3
11/27/1961,W3,1.5
11/27/1961,W4,1.3
11/28/1961,W1,5.6
11/28/1961,W2,5.8
11/28/1961,W3,6.9
11/28/1961,W4,6.6
11/29/1961,W1,2.8
11/29/1961,W2,2.8
11/29/1961,W3,3.3
11/29/1961,W4,2.8
11/30/1961,W1,0
11/30/1961,W2,0
11/30/1961,W3,0
11/30/1961,W4,0
12/1/1961,W1,0
12/1/1961,W2,0
12/1/1961,W3,0
12/1/1961,W4,0
12/2/1961,W1,0
12/2/1961,W2,0
12/2/1961,W3,0
12/2/1961,W4,0
12/3/1961,W1,0
12/3/1961,W2,0
12/3/1961,W3,0
12/3/1961,W4,0
12/4/1961,W1,14.5
12/4/1961,W2,14.7
12/4/1961,W3,15
12/4/1961,W4,9.4
12/5/1961,W1,21.8
12/5/1961,W2,22.1
12/5/1961,W3,22.4
12/5/1961,W4,23.9
12/6/1961,W1,0.5
12/6/1961,W2,0.5
12/6/1961,W3,0.5
12/6/1961,W4,0
12/7/1961,W1,6.6
12/7/1961,W2,6.6
12/7/1961,W3,6.6
12/7/1961,W4,8.9
12/8/1961,W1,3.8
12/8/1961,W2,4.1
12/8/1961,W3,4.1
12/8/1961,W4,4.8
12/9/1961,W1,0
12/9/1961,W2,0
12/9/1961,W3,0
12/9/1961,W4,0
12/10/1961,W1,1.8
12/10/1961,W2,2
12/10/1961,W3,2
12/10/1961,W4,1.8
12/11/1961,W1,0.5
12/11/1961,W2,0.5
12/11/1961,W3,0.5
12/11/1961,W4,0
12/12/1961,W1,3.8
12/12/1961,W2,3.8
12/12/1961,W3,3.8
12/12/1961,W4,2.5
12/13/1961,W1,2.3
12/13/1961,W2,2.3
12/13/1961,W3,2.3
12/13/1961,W4,2.3
12/14/1961,W1,0
12/14/1961,W2,0
12/14/1961,W3,0
12/14/1961,W4,0
12/15/1961,W1,1
12/15/1961,W2,0.8
12/15/1961,W3,0.8
12/15/1961,W4,1
12/16/1961,W1,0
12/16/1961,W2,0
12/16/1961,W3,0
12/16/1961,W4,0
12/17/1961,W1,3.6
12/17/1961,W2,3.6
12/17/1961,W3,3.6
12/17/1961,W4,4.6
12/18/1961,W1,9.4
12/18/1961,W2,9.1
12/18/1961,W3,9.1
12/18/1961,W4,7.9
12/19/1961,W1,5.8
12/19/1961,W2,5.8
12/19/1961,W3,5.8
12/19/1961,W4,6.3
12/20/1961,W1,20.8
12/20/1961,W2,20.6
12/20/1961,W3,20.3
12/20/1961,W4,21.1
12/21/1961,W1,0
12/21/1961,W2,0
12/21/1961,W3,0
12/21/1961,W4,0
12/22/1961,W1,0
12/22/1961,W2,0
12/22/1961,W3,0
12/22/1961,W4,0
12/23/1961,W1,0
12/23/1961,W2,0
12/23/1961,W3,0
12/23/1961,W4,0
12/24/1961,W1,2
12/24/1961,W2,2
12/24/1961,W3,2
12/24/1961,W4,1.3
12/25/1961,W1,0.3
12/25/1961,W2,0.3
12/25/1961,W3,0.3
12/25/1961,W4,0.8
12/26/1961,W1,0
12/26/1961,W2,0
12/26/1961,W3,0
12/26/1961,W4,0
12/27/1961,W1,0.8
12/27/1961,W2,0.8
12/27/1961,W3,0.8
12/27/1961,W4,0
12/28/1961,W1,18.5
12/28/1961,W2,18.8
12/28/1961,W3,19
12/28/1961,W4,21.6
12/29/1961,W1,0
12/29/1961,W2,0
12/29/1961,W3,0
12/29/1961,W4,0
12/30/1961,W1,0
12/30/1961,W2,0
12/30/1961,W3,0
12/30/1961,W4,0.5
12/31/1961,W1,0.3
12/31/1961,W2,0.3
12/31/1961,W3,0.3
12/31/1961,W4,0.3
1/1/1962,W1,1
1/1/1962,W2,1
1/1/1962,W3,1
1/1/1962,W4,1.3
1/2/1962,W1,0
1/2/1962,W2,0
1/2/1962,W3,0
1/2/1962,W4,0
1/3/1962,W1,2.5
1/3/1962,W2,2.8
1/3/1962,W3,2.8
1/3/1962,W4,3.3
1/4/1962,W1,1.5
1/4/1962,W2,1.5
1/4/1962,W3,1.5
1/4/1962,W4,0.8
1/5/1962,W1,3.3
1/5/1962,W2,3.6
1/5/1962,W3,3.3
1/5/1962,W4,4.1
1/6/1962,W1,23.4
1/6/1962,W2,23.6
1/6/1962,W3,23.9
1/6/1962,W4,21.1
1/7/1962,W1,7.1
1/7/1962,W2,7.4
1/7/1962,W3,7.4
1/7/1962,W4,5.6
1/8/1962,W1,0.5
1/8/1962,W2,0.5
1/8/1962,W3,0.5
1/8/1962,W4,0.5
1/9/1962,W1,0
1/9/1962,W2,0
1/9/1962,W3,0
1/9/1962,W4,0.5
1/10/1962,W1,0
1/10/1962,W2,0
1/10/1962,W3,0
1/10/1962,W4,0
1/11/1962,W1,0
1/11/1962,W2,0
1/11/1962,W3,0
1/11/1962,W4,0
1/12/1962,W1,0
1/12/1962,W2,0
1/12/1962,W3,0
1/12/1962,W4,0
1/13/1962,W1,0
1/13/1962,W2,0
1/13/1962,W3,0
1/13/1962,W4,0
1/14/1962,W1,0
1/14/1962,W2,0
1/14/1962,W3,0
1/14/1962,W4,0
1/15/1962,W1,27.7
1/15/1962,W2,27.4
1/15/1962,W3,28.7
1/15/1962,W4,25.7
1/16/1962,W1,1.3
1/16/1962,W2,1.3
1/16/1962,W3,1.3
1/16/1962,W4,1
1/17/1962,W1,0.5
1/17/1962,W2,0.5
1/17/1962,W3,0.5
1/17/1962,W4,2
1/18/1962,W1,0
1/18/1962,W2,0
1/18/1962,W3,0
1/18/1962,W4,0
1/19/1962,W1,0
1/19/1962,W2,0
1/19/1962,W3,0
1/19/1962,W4,0
1/20/1962,W1,0.8
1/20/1962,W2,1
1/20/1962,W3,1
1/20/1962,W4,1.5
1/21/1962,W1,0
1/21/1962,W2,0
1/21/1962,W3,0
1/21/1962,W4,0
1/22/1962,W1,0.3
1/22/1962,W2,0.3
1/22/1962,W3,0.3
1/22/1962,W4,1.3
1/23/1962,W1,0.8
1/23/1962,W2,0.8
1/23/1962,W3,0.8
1/23/1962,W4,0.8
1/24/1962,W1,0
1/24/1962,W2,0
1/24/1962,W3,0
1/24/1962,W4,0
1/25/1962,W1,0
1/25/1962,W2,0
1/25/1962,W3,0
1/25/1962,W4,1
1/26/1962,W1,8.1
1/26/1962,W2,8.4
1/26/1962,W3,7.9
1/26/1962,W4,6.9
1/27/1962,W1,3.3
1/27/1962,W2,3.6
1/27/1962,W3,3.3
1/27/1962,W4,2
1/28/1962,W1,0
1/28/1962,W2,0
1/28/1962,W3,0
1/28/1962,W4,0
1/29/1962,W1,0
1/29/1962,W2,0
1/29/1962,W3,0
1/29/1962,W4,0
1/30/1962,W1,5.3
1/30/1962,W2,5.3
1/30/1962,W3,5.1
1/30/1962,W4,8.9
1/31/1962,W1,0
1/31/1962,W2,0
1/31/1962,W3,0
1/31/1962,W4,0
2/1/1962,W1,1.5
2/1/1962,W2,1.5
2/1/1962,W3,1.5
2/1/1962,W4,1
2/2/1962,W1,1.5
2/2/1962,W2,1.5
2/2/1962,W3,1.5
2/2/1962,W4,1
2/3/1962,W1,15.7
2/3/1962,W2,15.7
2/3/1962,W3,15.7
2/3/1962,W4,10.2
2/4/1962,W1,0
2/4/1962,W2,0
2/4/1962,W3,0
2/4/1962,W4,0
2/5/1962,W1,0
2/5/1962,W2,0
2/5/1962,W3,0
2/5/1962,W4,0.8
2/6/1962,W1,0.5
2/6/1962,W2,0.5
2/6/1962,W3,0.3
2/6/1962,W4,0.8
2/7/1962,W1,0
2/7/1962,W2,0
2/7/1962,W3,0
2/7/1962,W4,0
2/8/1962,W1,0
2/8/1962,W2,0
2/8/1962,W3,0
2/8/1962,W4,0
2/9/1962,W1,1.8
2/9/1962,W2,1.8
2/9/1962,W3,1.8
2/9/1962,W4,2.3
2/10/1962,W1,2.8
2/10/1962,W2,2.8
2/10/1962,W3,2.5
2/10/1962,W4,1.8
2/11/1962,W1,0.5
2/11/1962,W2,0.5
2/11/1962,W3,0.3
2/11/1962,W4,0
2/12/1962,W1,0
2/12/1962,W2,0
2/12/1962,W3,0
2/12/1962,W4,0
2/13/1962,W1,0
2/13/1962,W2,0
2/13/1962,W3,0
2/13/1962,W4,0
2/14/1962,W1,4.1
2/14/1962,W2,4.1
2/14/1962,W3,3.6
2/14/1962,W4,4.1
2/15/1962,W1,4.6
2/15/1962,W2,4.3
2/15/1962,W3,3.8
2/15/1962,W4,5.6
2/16/1962,W1,1.3
2/16/1962,W2,1
2/16/1962,W3,1
2/16/1962,W4,0.8
2/17/1962,W1,2.5
2/17/1962,W2,2.5
2/17/1962,W3,2.3
2/17/1962,W4,4.6
2/18/1962,W1,0
2/18/1962,W2,0
2/18/1962,W3,0
2/18/1962,W4,0
2/19/1962,W1,14.5
2/19/1962,W2,14.5
2/19/1962,W3,15.2
2/19/1962,W4,15.5
2/20/1962,W1,2
2/20/1962,W2,2
2/20/1962,W3,2
2/20/1962,W4,2.8
2/21/1962,W1,0
2/21/1962,W2,0
2/21/1962,W3,0
2/21/1962,W4,0
2/22/1962,W1,7.1
2/22/1962,W2,7.1
2/22/1962,W3,6.9
2/22/1962,W4,7.9
2/23/1962,W1,0.5
2/23/1962,W2,0.5
2/23/1962,W3,0.5
2/23/1962,W4,0
2/24/1962,W1,26.7
2/24/1962,W2,26.7
2/24/1962,W3,25.9
2/24/1962,W4,30.5
2/25/1962,W1,0
2/25/1962,W2,0
2/25/1962,W3,0
2/25/1962,W4,0
2/26/1962,W1,11.4
2/26/1962,W2,11.4
2/26/1962,W3,12.2
2/26/1962,W4,8.4
2/27/1962,W1,0
2/27/1962,W2,0
2/27/1962,W3,0
2/27/1962,W4,0
2/28/1962,W1,9.9
2/28/1962,W2,10.2
2/28/1962,W3,11.2
2/28/1962,W4,7.9
3/1/1962,W1,1.3
3/1/1962,W2,1.5
3/1/1962,W3,1.5
3/1/1962,W4,2.3
3/2/1962,W1,0
3/2/1962,W2,0
3/2/1962,W3,0
3/2/1962,W4,0
3/3/1962,W1,1
3/3/1962,W2,1
3/3/1962,W3,1
3/3/1962,W4,0.8
3/4/1962,W1,0.5
3/4/1962,W2,0.5
3/4/1962,W3,0.8
3/4/1962,W4,0.8
3/5/1962,W1,0.8
3/5/1962,W2,0.8
3/5/1962,W3,1
3/5/1962,W4,3.6
3/6/1962,W1,0
3/6/1962,W2,0
3/6/1962,W3,0
3/6/1962,W4,0
3/7/1962,W1,0
3/7/1962,W2,0
3/7/1962,W3,0
3/7/1962,W4,0
3/8/1962,W1,0
3/8/1962,W2,0
3/8/1962,W3,0
3/8/1962,W4,0
3/9/1962,W1,0
3/9/1962,W2,0
3/9/1962,W3,0
3/9/1962,W4,0
3/10/1962,W1,0
3/10/1962,W2,0
3/10/1962,W3,0
3/10/1962,W4,0
3/11/1962,W1,0
3/11/1962,W2,0
3/11/1962,W3,0
3/11/1962,W4,0
3/12/1962,W1,18.8
3/12/1962,W2,18.5
3/12/1962,W3,18.8
3/12/1962,W4,16.5
3/13/1962,W1,8.9
3/13/1962,W2,8.9
3/13/1962,W3,8.9
3/13/1962,W4,9.9
3/14/1962,W1,0.5
3/14/1962,W2,0.5
3/14/1962,W3,0.5
3/14/1962,W4,0.5
3/15/1962,W1,0
3/15/1962,W2,0
3/15/1962,W3,0
3/15/1962,W4,0
3/16/1962,W1,0
3/16/1962,W2,0
3/16/1962,W3,0
3/16/1962,W4,0
3/17/1962,W1,0.3
3/17/1962,W2,0.3
3/17/1962,W3,0.3
3/17/1962,W4,0.5
3/18/1962,W1,0
3/18/1962,W2,0
3/18/1962,W3,0
3/18/1962,W4,0
3/19/1962,W1,0
3/19/1962,W2,0
3/19/1962,W3,0
3/19/1962,W4,0
3/20/1962,W1,0
3/20/1962,W2,0
3/20/1962,W3,0
3/20/1962,W4,0
3/21/1962,W1,0
3/21/1962,W2,0
3/21/1962,W3,0
3/21/1962,W4,0
3/22/1962,W1,0
3/22/1962,W2,0
3/22/1962,W3,0
3/22/1962,W4,0
3/23/1962,W1,0
3/23/1962,W2,0
3/23/1962,W3,0
3/23/1962,W4,0
3/24/1962,W1,0
3/24/1962,W2,0
3/24/1962,W3,0
3/24/1962,W4,0
3/25/1962,W1,3.3
3/25/1962,W2,3.6
3/25/1962,W3,2.8
3/25/1962,W4,2.5
3/26/1962,W1,3
3/26/1962,W2,3.3
3/26/1962,W3,3
3/26/1962,W4,4.1
3/27/1962,W1,1.5
3/27/1962,W2,1.5
3/27/1962,W3,1.5
3/27/1962,W4,2.3
3/28/1962,W1,0
3/28/1962,W2,0
3/28/1962,W3,0
3/28/1962,W4,0
3/29/1962,W1,0
3/29/1962,W2,0
3/29/1962,W3,0
3/29/1962,W4,0
3/30/1962,W1,0
3/30/1962,W2,0
3/30/1962,W3,0
3/30/1962,W4,0
3/31/1962,W1,24.4
3/31/1962,W2,24.4
3/31/1962,W3,24.4
3/31/1962,W4,25.7
4/1/1962,W1,17.8
4/1/1962,W2,17.8
4/1/1962,W3,17.8
4/1/1962,W4,15.7
4/2/1962,W1,1.5
4/2/1962,W2,1.5
4/2/1962,W3,1.5
4/2/1962,W4,1
4/3/1962,W1,0
4/3/1962,W2,0
4/3/1962,W3,0
4/3/1962,W4,0
4/4/1962,W1,0
4/4/1962,W2,0
4/4/1962,W3,0
4/4/1962,W4,0
4/5/1962,W1,0
4/5/1962,W2,0
4/5/1962,W3,0
4/5/1962,W4,0
4/6/1962,W1,0
4/6/1962,W2,0
4/6/1962,W3,0
4/6/1962,W4,0
4/7/1962,W1,31.5
4/7/1962,W2,31.2
4/7/1962,W3,29.7
4/7/1962,W4,30
4/8/1962,W1,1.5
4/8/1962,W2,1.5
4/8/1962,W3,1.5
4/8/1962,W4,2
4/9/1962,W1,9.9
4/9/1962,W2,9.9
4/9/1962,W3,9.1
4/9/1962,W4,9.4
4/10/1962,W1,1
4/10/1962,W2,1
4/10/1962,W3,0.8
4/10/1962,W4,1.5
4/11/1962,W1,0
4/11/1962,W2,0
4/11/1962,W3,0
4/11/1962,W4,0
4/12/1962,W1,0
4/12/1962,W2,0
4/12/1962,W3,0
4/12/1962,W4,0
4/13/1962,W1,10.7
4/13/1962,W2,10.9
4/13/1962,W3,9.9
4/13/1962,W4,10.2
4/14/1962,W1,2
4/14/1962,W2,2
4/14/1962,W3,1.8
4/14/1962,W4,2.8
4/15/1962,W1,2
4/15/1962,W2,2
4/15/1962,W3,1.8
4/15/1962,W4,2.5
4/16/1962,W1,0
4/16/1962,W2,0
4/16/1962,W3,0
4/16/1962,W4,0
4/17/1962,W1,0
4/17/1962,W2,0
4/17/1962,W3,0
4/17/1962,W4,0
4/18/1962,W1,0
4/18/1962,W2,0
4/18/1962,W3,0
4/18/1962,W4,0
4/19/1962,W1,0
4/19/1962,W2,0
4/19/1962,W3,0
4/19/1962,W4,0
4/20/1962,W1,0
